,ContainerName,ContainerId,Containers,Well Index,Name,Aliquot ID,Volume,AccuRapid-Ecoli-Extract-Mix:MasterMix,AccuRapid-Ecoli-Extract-Mix:Volume,AccuRapid-Ecoli-Extract-Mix:Kind,AccuRapid-Master-Mix:MasterMix,AccuRapid-Master-Mix:Volume,AccuRapid-Master-Mix:Kind,source,PCR-H2O:Water,PCR-H2O:Volume,PCR-H2O:Kind,incubation_temp,Activity-Assay-Master-Mix:LigandMix,Activity-Assay-Master-Mix:Volume,Activity-Assay-Master-Mix:Kind,DataName,DataType,DataOperation,DataAnalysisTool,Datasets,Refname,Well,Fluorescence,Container ID,Aliquot Name,Aliquot Volume (ul),GAIN,Dataid,Datawarp_id,Datacreated_at,Datadata_type,Datainstruction_id,Datametadata,Dataattachments,Datatitle,Datadeleted_at,Datarun_id,Datauploaded_by,Dataanalysis_tool,Dataanalysis_tool_version,Datais_analysis,DataTimepoint,read_num,excitation_nm,emission_nm,timestamp,minutes
0,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate,ct1gypnupsxvvtc,Container(Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate),78,ProteinActivityReaction,aq1gypsrh5r9yub,100.0,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gyka66vmagqk:6,,,,32.5:celsius,rs1fbyyzjd6ptbz,90:microliter,LigandMix,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate-Read[4 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x169BA958>,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate,G7,277.2513109096758,ct1gypnupsxvvtc,ProteinActivityReaction,100.0,0.2509803921568627,d13vyrran45zra,w13vyqz789hr7f,2022-04-29T14:48:08.283-07:00,platereader,i1gypnupj8b6cj,{},[],,,,,,,False,2022-04-29T14:48:08.375-07:00,4,372,445,2022-04-29 14:48:08.375000-07:00,5
1,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate,ct1gypnupsxvvtc,Container(Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate),78,ProteinActivityReaction,aq1gypsrh5r9yub,100.0,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gyka66vmagqk:6,,,,32.5:celsius,rs1fbyyzjd6ptbz,90:microliter,LigandMix,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate-ex494 nanometer-em512 nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x15B8EB80>,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate,G7,51310.272818622936,ct1gypnupsxvvtc,ProteinActivityReaction,100.0,0.1607843137254902,d13vyrpsdryz98,w13vyqz789hr77,2022-04-29T14:42:48.440-07:00,platereader,i1gypnupj2n6qd,{},[],,,,,,,False,2022-04-29T14:42:48.542-07:00,-1,494,512,2022-04-29 14:42:48.542000-07:00,0
2,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate,ct1gypnupsxvvtc,Container(Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate),78,ProteinActivityReaction,aq1gypsrh5r9yub,100.0,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gyka66vmagqk:6,,,,32.5:celsius,rs1fbyyzjd6ptbz,90:microliter,LigandMix,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate-Read[2 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x1698E790>,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate,G7,271.0128973174017,ct1gypnupsxvvtc,ProteinActivityReaction,100.0,0.2509803921568627,d13vyrqj26ng5s,w13vyqz789hr7b,2022-04-29T14:45:28.415-07:00,platereader,i1gypnupj62s4g,{},[],,,,,,,False,2022-04-29T14:45:28.523-07:00,2,372,445,2022-04-29 14:45:28.523000-07:00,2
3,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate,ct1gypnupsxvvtc,Container(Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate),78,ProteinActivityReaction,aq1gypsrh5r9yub,100.0,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gyka66vmagqk:6,,,,32.5:celsius,rs1fbyyzjd6ptbz,90:microliter,LigandMix,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate-Read[6 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x1698EC88>,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate,G7,276.9680903986789,ct1gypnupsxvvtc,ProteinActivityReaction,100.0,0.2509803921568627,d13vyrs398qqbg,w13vyqz789hr7k,2022-04-29T14:50:48.201-07:00,platereader,i1gypnupjakjmm,{},[],,,,,,,False,2022-04-29T14:50:48.289-07:00,6,372,445,2022-04-29 14:50:48.289000-07:00,7
4,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate,ct1gypnupsxvvtc,Container(Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate),78,ProteinActivityReaction,aq1gypsrh5r9yub,100.0,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gyka66vmagqk:6,,,,32.5:celsius,rs1fbyyzjd6ptbz,90:microliter,LigandMix,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate-Read[8 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x1698ECD0>,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate,G7,281.4284490808664,ct1gypnupsxvvtc,ProteinActivityReaction,100.0,0.2509803921568627,d13vyrstw95seu,w13vyqz789hr7q,2022-04-29T14:53:28.308-07:00,platereader,i1gypnupjdz5zq,{},[],,,,,,,False,2022-04-29T14:53:28.398-07:00,8,372,445,2022-04-29 14:53:28.398000-07:00,10
5,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate,ct1gypnupsxvvtc,Container(Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate),78,ProteinActivityReaction,aq1gypsrh5r9yub,100.0,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gyka66vmagqk:6,,,,32.5:celsius,rs1fbyyzjd6ptbz,90:microliter,LigandMix,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate-Read[14 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x1698E430>,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate,G7,289.70397524465284,ct1gypnupsxvvtc,ProteinActivityReaction,100.0,0.2509803921568627,d13vyrv4ucmqve,w13vyqz789hr84,2022-04-29T15:01:28.645-07:00,platereader,i1gypnupjmtbsw,{},[],,,,,,,False,2022-04-29T15:01:28.731-07:00,14,372,445,2022-04-29 15:01:28.731000-07:00,18
6,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate,ct1gypnupsxvvtc,Container(Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate),78,ProteinActivityReaction,aq1gypsrh5r9yub,100.0,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gyka66vmagqk:6,,,,32.5:celsius,rs1fbyyzjd6ptbz,90:microliter,LigandMix,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate-Read[10 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x1698ECB8>,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate,G7,279.1944465661981,ct1gypnupsxvvtc,ProteinActivityReaction,100.0,0.2509803921568627,d13vyrtkjh37q9,w13vyqz789hr7u,2022-04-29T14:56:08.468-07:00,platereader,i1gypnupjg9j9s,{},[],,,,,,,False,2022-04-29T14:56:08.553-07:00,10,372,445,2022-04-29 14:56:08.553000-07:00,13
7,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate,ct1gypnupsxvvtc,Container(Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate),78,ProteinActivityReaction,aq1gypsrh5r9yub,100.0,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gyka66vmagqk:6,,,,32.5:celsius,rs1fbyyzjd6ptbz,90:microliter,LigandMix,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate-Read[12 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x1698E328>,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate,G7,286.2681825132448,ct1gypnupsxvvtc,ProteinActivityReaction,100.0,0.2509803921568627,d13vyruc7pvfph,w13vyqz789hr7y,2022-04-29T14:58:48.613-07:00,platereader,i1gypnupjjhxhu,{},[],,,,,,,False,2022-04-29T14:58:48.708-07:00,12,372,445,2022-04-29 14:58:48.708000-07:00,16
8,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate,ct1gypnupsxvvtc,Container(Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate),78,ProteinActivityReaction,aq1gypsrh5r9yub,100.0,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gyka66vmagqk:6,,,,32.5:celsius,rs1fbyyzjd6ptbz,90:microliter,LigandMix,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate-Read[16 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x1698E148>,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate,G7,287.5017042563628,ct1gypnupsxvvtc,ProteinActivityReaction,100.0,0.2509803921568627,d13vyrvveezqg7,w13vyqz789hr88,2022-04-29T15:04:08.329-07:00,platereader,i1gypnupjr7x6z,{},[],,,,,,,False,2022-04-29T15:04:08.430-07:00,16,372,445,2022-04-29 15:04:08.430000-07:00,21
9,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate,ct1gypnupsxvvtc,Container(Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate),78,ProteinActivityReaction,aq1gypsrh5r9yub,100.0,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gyka66vmagqk:6,,,,32.5:celsius,rs1fbyyzjd6ptbz,90:microliter,LigandMix,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate-Read[18 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x1698EE20>,Row:0-ct1gykfzkknv5wm-ProteinActivity-Plate,G7,294.18308028540645,ct1gypnupsxvvtc,ProteinActivityReaction,100.0,0.2509803921568627,d13vyrwmzrm9fs,w13vyqz789hr8c,2022-04-29T15:06:48.064-07:00,platereader,i1gypnupjtgbf3,{},[],,,,,,,False,2022-04-29T15:06:48.147-07:00,18,372,445,2022-04-29 15:06:48.147000-07:00,23
