,ContainerName,ContainerId,Containers,Well Index,Name,Aliquot ID,Volume,2X-Phusion-Hot-Start-Flex-Master-Mix:MasterMix,2X-Phusion-Hot-Start-Flex-Master-Mix:Volume,2X-Phusion-Hot-Start-Flex-Master-Mix:Kind,UWisc-GoldenGate-Primer-Mix:PrimerMix,GoldenGate-Forward-Primer:Primer,GoldenGate-Forward-Primer:Kind,GoldenGate-Reverse-Primer:Primer,GoldenGate-Reverse-Primer:Kind,source,destination,EVA-Green:DNADye,EVA-Green:Volume,EVA-Green:Kind,PCR-H2O:Water,PCR-H2O:Volume,PCR-H2O:Kind,DataName,DataType,DataOperation,DataAnalysisTool,Datasets,Refname,Well,Fluorescence,Container ID,Aliquot Name,Aliquot Volume (ul),GAIN,Dataid,Datawarp_id,Datacreated_at,Datadata_type,Datainstruction_id,Datametadata,Dataattachments,Datatitle,Datadeleted_at,Datarun_id,Datauploaded_by,Dataanalysis_tool,Dataanalysis_tool_version,Datais_analysis,DataTimepoint,read_num,excitation_nm,emission_nm
0,ct1h3jr677zja7w-EVA-Green-Plate,ct1h3k7c6563z24,Container(ct1h3jr677zja7w-EVA-Green-Plate),0,PCRAmplificationCheckReaction,aq1h3kbhnvwpg9z,100.0,,,,,,,,,ct1h3jr677zja7w-Diluted-PCR-Plate:0,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1h3jr677zja7w-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x15856910>,ct1h3jr677zja7w-EVA-Green-Plate,A1,44102.58216452092,ct1h3k7c6563z24,PCRAmplificationCheckReaction,100.0,0.3372549019607843,d13wbxfe9jaj47,w13wbx8rur4cnt,2022-05-25T17:29:27.354-07:00,platereader,i1h3k7c63mdpjr,{},[],,,,,,,False,2022-05-25T17:29:27.427-07:00,-1,485,485
1,ct1h3jr677zja7w-EVA-Green-Plate,ct1h3k7c6563z24,Container(ct1h3jr677zja7w-EVA-Green-Plate),1,PCRAmplificationCheckReaction,aq1h3kbhnvxtpe2,100.0,,,,,,,,,ct1h3jr677zja7w-Diluted-PCR-Plate:1,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1h3jr677zja7w-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x15856910>,ct1h3jr677zja7w-EVA-Green-Plate,A2,43105.39267380538,ct1h3k7c6563z24,PCRAmplificationCheckReaction,100.0,0.3372549019607843,d13wbxfe9jaj47,w13wbx8rur4cnt,2022-05-25T17:29:27.354-07:00,platereader,i1h3k7c63mdpjr,{},[],,,,,,,False,2022-05-25T17:29:27.427-07:00,-1,485,485
2,ct1h3jr677zja7w-EVA-Green-Plate,ct1h3k7c6563z24,Container(ct1h3jr677zja7w-EVA-Green-Plate),2,PCRAmplificationCheckReaction,aq1h3kbhnvxtpe5,100.0,,,,,,,,,ct1h3jr677zja7w-Diluted-PCR-Plate:2,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1h3jr677zja7w-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x15856910>,ct1h3jr677zja7w-EVA-Green-Plate,A3,25118.855832359524,ct1h3k7c6563z24,PCRAmplificationCheckReaction,100.0,0.3372549019607843,d13wbxfe9jaj47,w13wbx8rur4cnt,2022-05-25T17:29:27.354-07:00,platereader,i1h3k7c63mdpjr,{},[],,,,,,,False,2022-05-25T17:29:27.427-07:00,-1,485,485
3,ct1h3jr677zja7w-EVA-Green-Plate,ct1h3k7c6563z24,Container(ct1h3jr677zja7w-EVA-Green-Plate),3,PCRAmplificationCheckReaction,aq1h3kbhnvyxvj4,100.0,,,,,,,,,ct1h3jr677zja7w-Diluted-PCR-Plate:3,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1h3jr677zja7w-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x15856910>,ct1h3jr677zja7w-EVA-Green-Plate,A4,23205.164514479715,ct1h3k7c6563z24,PCRAmplificationCheckReaction,100.0,0.3372549019607843,d13wbxfe9jaj47,w13wbx8rur4cnt,2022-05-25T17:29:27.354-07:00,platereader,i1h3k7c63mdpjr,{},[],,,,,,,False,2022-05-25T17:29:27.427-07:00,-1,485,485
4,ct1h3jr677zja7w-EVA-Green-Plate,ct1h3k7c6563z24,Container(ct1h3jr677zja7w-EVA-Green-Plate),4,PCRAmplificationCheckReaction,aq1h3kbhnvyxvj7,100.0,,,,,,,,,ct1h3jr677zja7w-Diluted-PCR-Plate:4,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1h3jr677zja7w-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x15856910>,ct1h3jr677zja7w-EVA-Green-Plate,A5,32365.647768584,ct1h3k7c6563z24,PCRAmplificationCheckReaction,100.0,0.3372549019607843,d13wbxfe9jaj47,w13wbx8rur4cnt,2022-05-25T17:29:27.354-07:00,platereader,i1h3k7c63mdpjr,{},[],,,,,,,False,2022-05-25T17:29:27.427-07:00,-1,485,485
5,ct1h3jr677zja7w-EVA-Green-Plate,ct1h3k7c6563z24,Container(ct1h3jr677zja7w-EVA-Green-Plate),5,PCRAmplificationCheckReaction,aq1h3kbhnw243p5,100.0,,,,,,,,,ct1h3jr677zja7w-Diluted-PCR-Plate:5,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1h3jr677zja7w-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x15856910>,ct1h3jr677zja7w-EVA-Green-Plate,A6,30905.091975349413,ct1h3k7c6563z24,PCRAmplificationCheckReaction,100.0,0.3372549019607843,d13wbxfe9jaj47,w13wbx8rur4cnt,2022-05-25T17:29:27.354-07:00,platereader,i1h3k7c63mdpjr,{},[],,,,,,,False,2022-05-25T17:29:27.427-07:00,-1,485,485
6,ct1h3jr677zja7w-EVA-Green-Plate,ct1h3k7c6563z24,Container(ct1h3jr677zja7w-EVA-Green-Plate),6,PCRAmplificationCheckReaction,aq1h3kbhnw243p8,100.0,,,,,,,,,ct1h3jr677zja7w-Diluted-PCR-Plate:6,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1h3jr677zja7w-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x15856910>,ct1h3jr677zja7w-EVA-Green-Plate,A7,13152.314040389008,ct1h3k7c6563z24,PCRAmplificationCheckReaction,100.0,0.3372549019607843,d13wbxfe9jaj47,w13wbx8rur4cnt,2022-05-25T17:29:27.354-07:00,platereader,i1h3k7c63mdpjr,{},[],,,,,,,False,2022-05-25T17:29:27.427-07:00,-1,485,485
7,ct1h3jr677zja7w-EVA-Green-Plate,ct1h3k7c6563z24,Container(ct1h3jr677zja7w-EVA-Green-Plate),7,PCRAmplificationCheckReaction,aq1h3kbhnw389t6,100.0,,,,,,,,,ct1h3jr677zja7w-Diluted-PCR-Plate:7,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1h3jr677zja7w-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x15856910>,ct1h3jr677zja7w-EVA-Green-Plate,A8,24252.083989447765,ct1h3k7c6563z24,PCRAmplificationCheckReaction,100.0,0.3372549019607843,d13wbxfe9jaj47,w13wbx8rur4cnt,2022-05-25T17:29:27.354-07:00,platereader,i1h3k7c63mdpjr,{},[],,,,,,,False,2022-05-25T17:29:27.427-07:00,-1,485,485
8,ct1h3jr677zja7w-EVA-Green-Plate,ct1h3k7c6563z24,Container(ct1h3jr677zja7w-EVA-Green-Plate),8,PCRAmplificationCheckReaction,aq1h3kbhnw389t9,100.0,,,,,,,,,ct1h3jr677zja7w-Diluted-PCR-Plate:8,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1h3jr677zja7w-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x15856910>,ct1h3jr677zja7w-EVA-Green-Plate,A9,23913.57561860132,ct1h3k7c6563z24,PCRAmplificationCheckReaction,100.0,0.3372549019607843,d13wbxfe9jaj47,w13wbx8rur4cnt,2022-05-25T17:29:27.354-07:00,platereader,i1h3k7c63mdpjr,{},[],,,,,,,False,2022-05-25T17:29:27.427-07:00,-1,485,485
9,ct1h3jr677zja7w-EVA-Green-Plate,ct1h3k7c6563z24,Container(ct1h3jr677zja7w-EVA-Green-Plate),9,PCRAmplificationCheckReaction,aq1h3kbhnw4cfx7,100.0,,,,,,,,,ct1h3jr677zja7w-Diluted-PCR-Plate:9,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1h3jr677zja7w-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x15856910>,ct1h3jr677zja7w-EVA-Green-Plate,A10,9447.65435286928,ct1h3k7c6563z24,PCRAmplificationCheckReaction,100.0,0.3372549019607843,d13wbxfe9jaj47,w13wbx8rur4cnt,2022-05-25T17:29:27.354-07:00,platereader,i1h3k7c63mdpjr,{},[],,,,,,,False,2022-05-25T17:29:27.427-07:00,-1,485,485
