,ContainerName,ContainerId,Containers,Well Index,Name,Aliquot ID,Volume,EVA-Green:DNADye,EVA-Green:Volume,EVA-Green:Kind,PCR-H2O:Water,PCR-H2O:Volume,PCR-H2O:Kind,source,2X-Phusion-Hot-Start-Flex-Master-Mix:MasterMix,2X-Phusion-Hot-Start-Flex-Master-Mix:Volume,2X-Phusion-Hot-Start-Flex-Master-Mix:Kind,UWisc-GoldenGate-Primer-Mix:PrimerMix,GoldenGate-Forward-Primer:Primer,GoldenGate-Forward-Primer:Kind,GoldenGate-Reverse-Primer:Primer,GoldenGate-Reverse-Primer:Kind,destination,DataName,DataType,DataOperation,DataAnalysisTool,Datasets,Refname,Well,Fluorescence,Container ID,Aliquot Name,Aliquot Volume (ul),GAIN,Dataid,Datawarp_id,Datacreated_at,Datadata_type,Datainstruction_id,Dataattachments,Datatitle,Datadeleted_at,Datadeletion_requested,Datarun_id,Datauploaded_by,Dataanalysis_tool,Dataanalysis_tool_version,Datais_analysis,DataTimepoint,read_num,excitation_nm,emission_nm
0,ct1gt2npfbpgg65-EVA-Green-Plate,ct1gt2z8nzj8urx,Container(ct1gt2npfbpgg65-EVA-Green-Plate),0,PCRAmplificationCheckReaction,aq1gt32v4d4agud,100.0,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gt2npfbpgg65-Diluted-PCR-Plate:0,,,,,,,,,,ct1gt2npfbpgg65-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x163FAE68>,ct1gt2npfbpgg65-EVA-Green-Plate,A1,44804.36252746206,ct1gt2z8nzj8urx,PCRAmplificationCheckReaction,100.0,0.3803921568627451,d13v9wdg52sdvu,w13v9w69njs77j,2022-03-09T13:29:08.875-08:00,platereader,i1gt2z8nyhfb52,[],,,False,,,,,False,2022-03-09T13:29:08.955-08:00,-1,485,485
1,ct1gt2npfbpgg65-EVA-Green-Plate,ct1gt2z8nzj8urx,Container(ct1gt2npfbpgg65-EVA-Green-Plate),1,PCRAmplificationCheckReaction,aq1gt32v4d4agug,100.0,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gt2npfbpgg65-Diluted-PCR-Plate:1,,,,,,,,,,ct1gt2npfbpgg65-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x163FAE68>,ct1gt2npfbpgg65-EVA-Green-Plate,A2,13039.212678436723,ct1gt2z8nzj8urx,PCRAmplificationCheckReaction,100.0,0.3803921568627451,d13v9wdg52sdvu,w13v9w69njs77j,2022-03-09T13:29:08.875-08:00,platereader,i1gt2z8nyhfb52,[],,,False,,,,,False,2022-03-09T13:29:08.955-08:00,-1,485,485
2,ct1gt2npfbpgg65-EVA-Green-Plate,ct1gt2z8nzj8urx,Container(ct1gt2npfbpgg65-EVA-Green-Plate),2,PCRAmplificationCheckReaction,aq1gt32v4d5epyg,100.0,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gt2npfbpgg65-Diluted-PCR-Plate:2,,,,,,,,,,ct1gt2npfbpgg65-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x163FAE68>,ct1gt2npfbpgg65-EVA-Green-Plate,A3,12408.352951619077,ct1gt2z8nzj8urx,PCRAmplificationCheckReaction,100.0,0.3803921568627451,d13v9wdg52sdvu,w13v9w69njs77j,2022-03-09T13:29:08.875-08:00,platereader,i1gt2z8nyhfb52,[],,,False,,,,,False,2022-03-09T13:29:08.955-08:00,-1,485,485
3,ct1gt2npfbpgg65-EVA-Green-Plate,ct1gt2z8nzj8urx,Container(ct1gt2npfbpgg65-EVA-Green-Plate),3,PCRAmplificationCheckReaction,aq1gt32v4d6jw4f,100.0,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gt2npfbpgg65-Diluted-PCR-Plate:3,,,,,,,,,,ct1gt2npfbpgg65-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x163FAE68>,ct1gt2npfbpgg65-EVA-Green-Plate,A4,11805.617601514254,ct1gt2z8nzj8urx,PCRAmplificationCheckReaction,100.0,0.3803921568627451,d13v9wdg52sdvu,w13v9w69njs77j,2022-03-09T13:29:08.875-08:00,platereader,i1gt2z8nyhfb52,[],,,False,,,,,False,2022-03-09T13:29:08.955-08:00,-1,485,485
4,ct1gt2npfbpgg65-EVA-Green-Plate,ct1gt2z8nzj8urx,Container(ct1gt2npfbpgg65-EVA-Green-Plate),4,PCRAmplificationCheckReaction,aq1gt32v4d6jw4j,100.0,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gt2npfbpgg65-Diluted-PCR-Plate:4,,,,,,,,,,ct1gt2npfbpgg65-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x163FAE68>,ct1gt2npfbpgg65-EVA-Green-Plate,A5,16199.475381108317,ct1gt2z8nzj8urx,PCRAmplificationCheckReaction,100.0,0.3803921568627451,d13v9wdg52sdvu,w13v9w69njs77j,2022-03-09T13:29:08.875-08:00,platereader,i1gt2z8nyhfb52,[],,,False,,,,,False,2022-03-09T13:29:08.955-08:00,-1,485,485
5,ct1gt2npfbpgg65-EVA-Green-Plate,ct1gt2z8nzj8urx,Container(ct1gt2npfbpgg65-EVA-Green-Plate),5,PCRAmplificationCheckReaction,aq1gt32v4d7q48g,100.0,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gt2npfbpgg65-Diluted-PCR-Plate:5,,,,,,,,,,ct1gt2npfbpgg65-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x163FAE68>,ct1gt2npfbpgg65-EVA-Green-Plate,A6,11955.468154900422,ct1gt2z8nzj8urx,PCRAmplificationCheckReaction,100.0,0.3803921568627451,d13v9wdg52sdvu,w13v9w69njs77j,2022-03-09T13:29:08.875-08:00,platereader,i1gt2z8nyhfb52,[],,,False,,,,,False,2022-03-09T13:29:08.955-08:00,-1,485,485
6,ct1gt2npfbpgg65-EVA-Green-Plate,ct1gt2z8nzj8urx,Container(ct1gt2npfbpgg65-EVA-Green-Plate),6,PCRAmplificationCheckReaction,aq1gt32v4d7q48k,100.0,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gt2npfbpgg65-Diluted-PCR-Plate:6,,,,,,,,,,ct1gt2npfbpgg65-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x163FAE68>,ct1gt2npfbpgg65-EVA-Green-Plate,A7,14421.946640318294,ct1gt2z8nzj8urx,PCRAmplificationCheckReaction,100.0,0.3803921568627451,d13v9wdg52sdvu,w13v9w69njs77j,2022-03-09T13:29:08.875-08:00,platereader,i1gt2z8nyhfb52,[],,,False,,,,,False,2022-03-09T13:29:08.955-08:00,-1,485,485
7,ct1gt2npfbpgg65-EVA-Green-Plate,ct1gt2z8nzj8urx,Container(ct1gt2npfbpgg65-EVA-Green-Plate),7,PCRAmplificationCheckReaction,aq1gt32v4d8uach,100.0,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gt2npfbpgg65-Diluted-PCR-Plate:7,,,,,,,,,,ct1gt2npfbpgg65-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x163FAE68>,ct1gt2npfbpgg65-EVA-Green-Plate,A8,14166.855589909155,ct1gt2z8nzj8urx,PCRAmplificationCheckReaction,100.0,0.3803921568627451,d13v9wdg52sdvu,w13v9w69njs77j,2022-03-09T13:29:08.875-08:00,platereader,i1gt2z8nyhfb52,[],,,False,,,,,False,2022-03-09T13:29:08.955-08:00,-1,485,485
8,ct1gt2npfbpgg65-EVA-Green-Plate,ct1gt2z8nzj8urx,Container(ct1gt2npfbpgg65-EVA-Green-Plate),8,PCRAmplificationCheckReaction,aq1gt32v4d8uacm,100.0,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gt2npfbpgg65-Diluted-PCR-Plate:8,,,,,,,,,,ct1gt2npfbpgg65-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x163FAE68>,ct1gt2npfbpgg65-EVA-Green-Plate,A9,44456.453316818704,ct1gt2z8nzj8urx,PCRAmplificationCheckReaction,100.0,0.3803921568627451,d13v9wdg52sdvu,w13v9w69njs77j,2022-03-09T13:29:08.875-08:00,platereader,i1gt2z8nyhfb52,[],,,False,,,,,False,2022-03-09T13:29:08.955-08:00,-1,485,485
9,ct1gt2npfbpgg65-EVA-Green-Plate,ct1gt2z8nzj8urx,Container(ct1gt2npfbpgg65-EVA-Green-Plate),9,PCRAmplificationCheckReaction,aq1gt32v4d9yggk,100.0,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gt2npfbpgg65-Diluted-PCR-Plate:9,,,,,,,,,,ct1gt2npfbpgg65-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x163FAE68>,ct1gt2npfbpgg65-EVA-Green-Plate,A10,12817.278628806333,ct1gt2z8nzj8urx,PCRAmplificationCheckReaction,100.0,0.3803921568627451,d13v9wdg52sdvu,w13v9w69njs77j,2022-03-09T13:29:08.875-08:00,platereader,i1gt2z8nyhfb52,[],,,False,,,,,False,2022-03-09T13:29:08.955-08:00,-1,485,485
