,ContainerName,ContainerId,Containers,Well Index,Name,Aliquot ID,Volume,2X-Phusion-Hot-Start-Flex-Master-Mix:MasterMix,2X-Phusion-Hot-Start-Flex-Master-Mix:Volume,2X-Phusion-Hot-Start-Flex-Master-Mix:Kind,UWisc-GoldenGate-Primer-Mix:PrimerMix,GoldenGate-Forward-Primer:Primer,GoldenGate-Forward-Primer:Kind,GoldenGate-Reverse-Primer:Primer,GoldenGate-Reverse-Primer:Kind,source,destination,EVA-Green:DNADye,EVA-Green:Volume,EVA-Green:Kind,PCR-H2O:Water,PCR-H2O:Volume,PCR-H2O:Kind,DataName,DataType,DataOperation,DataAnalysisTool,Datasets,Refname,Well,Fluorescence,Container ID,Aliquot Name,Aliquot Volume (ul),GAIN,Dataid,Datawarp_id,Datacreated_at,Datadata_type,Datainstruction_id,Datametadata,Dataattachments,Datatitle,Datadeleted_at,Datarun_id,Datauploaded_by,Dataanalysis_tool,Dataanalysis_tool_version,Datais_analysis,DataTimepoint,read_num,excitation_nm,emission_nm
0,ct1h2w8evebd5gh-EVA-Green-Plate,ct1h2wjn83netw6,Container(ct1h2w8evebd5gh-EVA-Green-Plate),0,PCRAmplificationCheckReaction,aq1h2zf2pzxu79b,100.0,,,,,,,,,ct1h2w8evebd5gh-Diluted-PCR-Plate:0,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1h2w8evebd5gh-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x154B6FA0>,ct1h2w8evebd5gh-EVA-Green-Plate,A1,37163.96290062114,ct1h2wjn83netw6,PCRAmplificationCheckReaction,100.0,0.2901960784313726,d13w9q743sf49s,w13w9pxew329nq,2022-05-20T12:17:13.233-07:00,platereader,i1h2wjn824rhet,{},[],,,,,,,False,2022-05-20T12:17:13.307-07:00,-1,485,485
1,ct1h2w8evebd5gh-EVA-Green-Plate,ct1h2wjn83netw6,Container(ct1h2w8evebd5gh-EVA-Green-Plate),1,PCRAmplificationCheckReaction,aq1h2zf2pzyyddc,100.0,,,,,,,,,ct1h2w8evebd5gh-Diluted-PCR-Plate:1,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1h2w8evebd5gh-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x154B6FA0>,ct1h2w8evebd5gh-EVA-Green-Plate,A2,36428.72973513855,ct1h2wjn83netw6,PCRAmplificationCheckReaction,100.0,0.2901960784313726,d13w9q743sf49s,w13w9pxew329nq,2022-05-20T12:17:13.233-07:00,platereader,i1h2wjn824rhet,{},[],,,,,,,False,2022-05-20T12:17:13.307-07:00,-1,485,485
2,ct1h2w8evebd5gh-EVA-Green-Plate,ct1h2wjn83netw6,Container(ct1h2w8evebd5gh-EVA-Green-Plate),2,PCRAmplificationCheckReaction,aq1h2zf2pzyyddf,100.0,,,,,,,,,ct1h2w8evebd5gh-Diluted-PCR-Plate:2,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1h2w8evebd5gh-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x154B6FA0>,ct1h2w8evebd5gh-EVA-Green-Plate,A3,39291.75562343856,ct1h2wjn83netw6,PCRAmplificationCheckReaction,100.0,0.2901960784313726,d13w9q743sf49s,w13w9pxew329nq,2022-05-20T12:17:13.233-07:00,platereader,i1h2wjn824rhet,{},[],,,,,,,False,2022-05-20T12:17:13.307-07:00,-1,485,485
3,ct1h2w8evebd5gh-EVA-Green-Plate,ct1h2wjn83netw6,Container(ct1h2w8evebd5gh-EVA-Green-Plate),3,PCRAmplificationCheckReaction,aq1h2zf2q224khd,100.0,,,,,,,,,ct1h2w8evebd5gh-Diluted-PCR-Plate:3,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1h2w8evebd5gh-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x154B6FA0>,ct1h2w8evebd5gh-EVA-Green-Plate,A4,42593.3238463177,ct1h2wjn83netw6,PCRAmplificationCheckReaction,100.0,0.2901960784313726,d13w9q743sf49s,w13w9pxew329nq,2022-05-20T12:17:13.233-07:00,platereader,i1h2wjn824rhet,{},[],,,,,,,False,2022-05-20T12:17:13.307-07:00,-1,485,485
4,ct1h2w8evebd5gh-EVA-Green-Plate,ct1h2wjn83netw6,Container(ct1h2w8evebd5gh-EVA-Green-Plate),4,PCRAmplificationCheckReaction,aq1h2zf2q224khg,100.0,,,,,,,,,ct1h2w8evebd5gh-Diluted-PCR-Plate:4,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1h2w8evebd5gh-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x154B6FA0>,ct1h2w8evebd5gh-EVA-Green-Plate,A5,36310.09661836005,ct1h2wjn83netw6,PCRAmplificationCheckReaction,100.0,0.2901960784313726,d13w9q743sf49s,w13w9pxew329nq,2022-05-20T12:17:13.233-07:00,platereader,i1h2wjn824rhet,{},[],,,,,,,False,2022-05-20T12:17:13.307-07:00,-1,485,485
5,ct1h2w8evebd5gh-EVA-Green-Plate,ct1h2wjn83netw6,Container(ct1h2w8evebd5gh-EVA-Green-Plate),5,PCRAmplificationCheckReaction,aq1h2zf2q238sne,100.0,,,,,,,,,ct1h2w8evebd5gh-Diluted-PCR-Plate:5,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1h2w8evebd5gh-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x154B6FA0>,ct1h2w8evebd5gh-EVA-Green-Plate,A6,37127.73478734345,ct1h2wjn83netw6,PCRAmplificationCheckReaction,100.0,0.2901960784313726,d13w9q743sf49s,w13w9pxew329nq,2022-05-20T12:17:13.233-07:00,platereader,i1h2wjn824rhet,{},[],,,,,,,False,2022-05-20T12:17:13.307-07:00,-1,485,485
6,ct1h2w8evebd5gh-EVA-Green-Plate,ct1h2wjn83netw6,Container(ct1h2w8evebd5gh-EVA-Green-Plate),6,PCRAmplificationCheckReaction,aq1h2zf2q238snh,100.0,,,,,,,,,ct1h2w8evebd5gh-Diluted-PCR-Plate:6,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1h2w8evebd5gh-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x154B6FA0>,ct1h2w8evebd5gh-EVA-Green-Plate,A7,32486.769821555004,ct1h2wjn83netw6,PCRAmplificationCheckReaction,100.0,0.2901960784313726,d13w9q743sf49s,w13w9pxew329nq,2022-05-20T12:17:13.233-07:00,platereader,i1h2wjn824rhet,{},[],,,,,,,False,2022-05-20T12:17:13.307-07:00,-1,485,485
7,ct1h2w8evebd5gh-EVA-Green-Plate,ct1h2wjn83netw6,Container(ct1h2w8evebd5gh-EVA-Green-Plate),7,PCRAmplificationCheckReaction,aq1h2zf2q24cysg,100.0,,,,,,,,,ct1h2w8evebd5gh-Diluted-PCR-Plate:7,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1h2w8evebd5gh-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x154B6FA0>,ct1h2w8evebd5gh-EVA-Green-Plate,A8,44913.641543023776,ct1h2wjn83netw6,PCRAmplificationCheckReaction,100.0,0.2901960784313726,d13w9q743sf49s,w13w9pxew329nq,2022-05-20T12:17:13.233-07:00,platereader,i1h2wjn824rhet,{},[],,,,,,,False,2022-05-20T12:17:13.307-07:00,-1,485,485
8,ct1h2w8evebd5gh-EVA-Green-Plate,ct1h2wjn83netw6,Container(ct1h2w8evebd5gh-EVA-Green-Plate),8,PCRAmplificationCheckReaction,aq1h2zf2q24cysk,100.0,,,,,,,,,ct1h2w8evebd5gh-Diluted-PCR-Plate:8,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1h2w8evebd5gh-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x154B6FA0>,ct1h2w8evebd5gh-EVA-Green-Plate,A9,38572.808775654,ct1h2wjn83netw6,PCRAmplificationCheckReaction,100.0,0.2901960784313726,d13w9q743sf49s,w13w9pxew329nq,2022-05-20T12:17:13.233-07:00,platereader,i1h2wjn824rhet,{},[],,,,,,,False,2022-05-20T12:17:13.307-07:00,-1,485,485
9,ct1h2w8evebd5gh-EVA-Green-Plate,ct1h2wjn83netw6,Container(ct1h2w8evebd5gh-EVA-Green-Plate),9,PCRAmplificationCheckReaction,aq1h2zf2q25h6wh,100.0,,,,,,,,,ct1h2w8evebd5gh-Diluted-PCR-Plate:9,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1h2w8evebd5gh-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x154B6FA0>,ct1h2w8evebd5gh-EVA-Green-Plate,A10,37954.9267303886,ct1h2wjn83netw6,PCRAmplificationCheckReaction,100.0,0.2901960784313726,d13w9q743sf49s,w13w9pxew329nq,2022-05-20T12:17:13.233-07:00,platereader,i1h2wjn824rhet,{},[],,,,,,,False,2022-05-20T12:17:13.307-07:00,-1,485,485
