,ContainerName,ContainerId,Containers,Well Index,Name,Aliquot ID,Volume,2X-Phusion-Hot-Start-Flex-Master-Mix:MasterMix,2X-Phusion-Hot-Start-Flex-Master-Mix:Volume,2X-Phusion-Hot-Start-Flex-Master-Mix:Kind,UWisc-GoldenGate-Primer-Mix:PrimerMix,GoldenGate-Forward-Primer:Primer,GoldenGate-Forward-Primer:Kind,GoldenGate-Reverse-Primer:Primer,GoldenGate-Reverse-Primer:Kind,source,destination,EVA-Green:DNADye,EVA-Green:Volume,EVA-Green:Kind,PCR-H2O:Water,PCR-H2O:Volume,PCR-H2O:Kind,DataName,DataType,DataOperation,DataAnalysisTool,Datasets,Refname,Well,Fluorescence,Container ID,Aliquot Name,Aliquot Volume (ul),GAIN,Dataid,Datawarp_id,Datacreated_at,Datadata_type,Datainstruction_id,Datametadata,Dataattachments,Datatitle,Datadeleted_at,Datarun_id,Datauploaded_by,Dataanalysis_tool,Dataanalysis_tool_version,Datais_analysis,DataTimepoint,read_num,excitation_nm,emission_nm
0,ct1gkyqrg8uwdu5-EVA-Green-Plate,ct1gkyyzzyhpj6n,Container(ct1gkyqrg8uwdu5-EVA-Green-Plate),0,PCRAmplificationCheckReaction,aq1gm3f2rrrp8rz,100.0,,,,,,,,,ct1gkyqrg8uwdu5-Diluted-PCR-Plate:0,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gkyqrg8uwdu5-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x15E07820>,ct1gkyqrg8uwdu5-EVA-Green-Plate,A1,36372.588341581664,ct1gkyyzzyhpj6n,PCRAmplificationCheckReaction,100.0,0.2823529411764706,d13uhq65neuhby,w13uhpx33qcbeu,2022-01-14T09:27:25.287-08:00,platereader,i1gkyyzzx8xmmh,{},[],,,,,,,False,2022-01-14T09:27:25.363-08:00,-1,485,485
1,ct1gkyqrg8uwdu5-EVA-Green-Plate,ct1gkyyzzyhpj6n,Container(ct1gkyqrg8uwdu5-EVA-Green-Plate),1,PCRAmplificationCheckReaction,aq1gm3f2rrrp8s4,100.0,,,,,,,,,ct1gkyqrg8uwdu5-Diluted-PCR-Plate:1,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gkyqrg8uwdu5-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x15E07820>,ct1gkyqrg8uwdu5-EVA-Green-Plate,A2,42456.92735447002,ct1gkyyzzyhpj6n,PCRAmplificationCheckReaction,100.0,0.2823529411764706,d13uhq65neuhby,w13uhpx33qcbeu,2022-01-14T09:27:25.287-08:00,platereader,i1gkyyzzx8xmmh,{},[],,,,,,,False,2022-01-14T09:27:25.363-08:00,-1,485,485
2,ct1gkyqrg8uwdu5-EVA-Green-Plate,ct1gkyyzzyhpj6n,Container(ct1gkyqrg8uwdu5-EVA-Green-Plate),2,PCRAmplificationCheckReaction,aq1gm3f2rrstew2,100.0,,,,,,,,,ct1gkyqrg8uwdu5-Diluted-PCR-Plate:2,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gkyqrg8uwdu5-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x15E07820>,ct1gkyqrg8uwdu5-EVA-Green-Plate,A3,43605.04544235303,ct1gkyyzzyhpj6n,PCRAmplificationCheckReaction,100.0,0.2823529411764706,d13uhq65neuhby,w13uhpx33qcbeu,2022-01-14T09:27:25.287-08:00,platereader,i1gkyyzzx8xmmh,{},[],,,,,,,False,2022-01-14T09:27:25.363-08:00,-1,485,485
3,ct1gkyqrg8uwdu5-EVA-Green-Plate,ct1gkyyzzyhpj6n,Container(ct1gkyqrg8uwdu5-EVA-Green-Plate),3,PCRAmplificationCheckReaction,aq1gm3f2rrstew5,100.0,,,,,,,,,ct1gkyqrg8uwdu5-Diluted-PCR-Plate:3,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gkyqrg8uwdu5-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x15E07820>,ct1gkyqrg8uwdu5-EVA-Green-Plate,A4,44565.8163675754,ct1gkyyzzyhpj6n,PCRAmplificationCheckReaction,100.0,0.2823529411764706,d13uhq65neuhby,w13uhpx33qcbeu,2022-01-14T09:27:25.287-08:00,platereader,i1gkyyzzx8xmmh,{},[],,,,,,,False,2022-01-14T09:27:25.363-08:00,-1,485,485
4,ct1gkyqrg8uwdu5-EVA-Green-Plate,ct1gkyyzzyhpj6n,Container(ct1gkyqrg8uwdu5-EVA-Green-Plate),4,PCRAmplificationCheckReaction,aq1gm3f2rrtxn24,100.0,,,,,,,,,ct1gkyqrg8uwdu5-Diluted-PCR-Plate:4,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gkyqrg8uwdu5-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x15E07820>,ct1gkyqrg8uwdu5-EVA-Green-Plate,A5,41404.618331942,ct1gkyyzzyhpj6n,PCRAmplificationCheckReaction,100.0,0.2823529411764706,d13uhq65neuhby,w13uhpx33qcbeu,2022-01-14T09:27:25.287-08:00,platereader,i1gkyyzzx8xmmh,{},[],,,,,,,False,2022-01-14T09:27:25.363-08:00,-1,485,485
5,ct1gkyqrg8uwdu5-EVA-Green-Plate,ct1gkyyzzyhpj6n,Container(ct1gkyqrg8uwdu5-EVA-Green-Plate),5,PCRAmplificationCheckReaction,aq1gm3f2rrtxn27,100.0,,,,,,,,,ct1gkyqrg8uwdu5-Diluted-PCR-Plate:5,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gkyqrg8uwdu5-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x15E07820>,ct1gkyqrg8uwdu5-EVA-Green-Plate,A6,34337.85979325205,ct1gkyyzzyhpj6n,PCRAmplificationCheckReaction,100.0,0.2823529411764706,d13uhq65neuhby,w13uhpx33qcbeu,2022-01-14T09:27:25.287-08:00,platereader,i1gkyyzzx8xmmh,{},[],,,,,,,False,2022-01-14T09:27:25.363-08:00,-1,485,485
6,ct1gkyqrg8uwdu5-EVA-Green-Plate,ct1gkyyzzyhpj6n,Container(ct1gkyqrg8uwdu5-EVA-Green-Plate),6,PCRAmplificationCheckReaction,aq1gm3f2rrv3u65,100.0,,,,,,,,,ct1gkyqrg8uwdu5-Diluted-PCR-Plate:6,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gkyqrg8uwdu5-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x15E07820>,ct1gkyqrg8uwdu5-EVA-Green-Plate,A7,36996.77864341368,ct1gkyyzzyhpj6n,PCRAmplificationCheckReaction,100.0,0.2823529411764706,d13uhq65neuhby,w13uhpx33qcbeu,2022-01-14T09:27:25.287-08:00,platereader,i1gkyyzzx8xmmh,{},[],,,,,,,False,2022-01-14T09:27:25.363-08:00,-1,485,485
7,ct1gkyqrg8uwdu5-EVA-Green-Plate,ct1gkyyzzyhpj6n,Container(ct1gkyqrg8uwdu5-EVA-Green-Plate),7,PCRAmplificationCheckReaction,aq1gm3f2rrv3u68,100.0,,,,,,,,,ct1gkyqrg8uwdu5-Diluted-PCR-Plate:7,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gkyqrg8uwdu5-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x15E07820>,ct1gkyqrg8uwdu5-EVA-Green-Plate,A8,36410.18052223257,ct1gkyyzzyhpj6n,PCRAmplificationCheckReaction,100.0,0.2823529411764706,d13uhq65neuhby,w13uhpx33qcbeu,2022-01-14T09:27:25.287-08:00,platereader,i1gkyyzzx8xmmh,{},[],,,,,,,False,2022-01-14T09:27:25.363-08:00,-1,485,485
8,ct1gkyqrg8uwdu5-EVA-Green-Plate,ct1gkyyzzyhpj6n,Container(ct1gkyqrg8uwdu5-EVA-Green-Plate),8,PCRAmplificationCheckReaction,aq1gm3f2rrw82a7,100.0,,,,,,,,,ct1gkyqrg8uwdu5-Diluted-PCR-Plate:8,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gkyqrg8uwdu5-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x15E07820>,ct1gkyqrg8uwdu5-EVA-Green-Plate,A9,43470.03083264586,ct1gkyyzzyhpj6n,PCRAmplificationCheckReaction,100.0,0.2823529411764706,d13uhq65neuhby,w13uhpx33qcbeu,2022-01-14T09:27:25.287-08:00,platereader,i1gkyyzzx8xmmh,{},[],,,,,,,False,2022-01-14T09:27:25.363-08:00,-1,485,485
9,ct1gkyqrg8uwdu5-EVA-Green-Plate,ct1gkyyzzyhpj6n,Container(ct1gkyqrg8uwdu5-EVA-Green-Plate),9,PCRAmplificationCheckReaction,aq1gm3f2rrxc8e6,100.0,,,,,,,,,ct1gkyqrg8uwdu5-Diluted-PCR-Plate:9,,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gkyqrg8uwdu5-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x15E07820>,ct1gkyqrg8uwdu5-EVA-Green-Plate,A10,37885.26679214301,ct1gkyyzzyhpj6n,PCRAmplificationCheckReaction,100.0,0.2823529411764706,d13uhq65neuhby,w13uhpx33qcbeu,2022-01-14T09:27:25.287-08:00,platereader,i1gkyyzzx8xmmh,{},[],,,,,,,False,2022-01-14T09:27:25.363-08:00,-1,485,485
