,ContainerName,ContainerId,Containers,Well Index,Name,Aliquot ID,Volume,EVA-Green:DNADye,EVA-Green:Volume,EVA-Green:Kind,PCR-H2O:Water,PCR-H2O:Volume,PCR-H2O:Kind,source,2X-Phusion-Hot-Start-Flex-Master-Mix:MasterMix,2X-Phusion-Hot-Start-Flex-Master-Mix:Volume,2X-Phusion-Hot-Start-Flex-Master-Mix:Kind,UWisc-GoldenGate-Primer-Mix:PrimerMix,GoldenGate-Forward-Primer:Primer,GoldenGate-Forward-Primer:Kind,GoldenGate-Reverse-Primer:Primer,GoldenGate-Reverse-Primer:Kind,destination,DataName,DataType,DataOperation,DataAnalysisTool,Datasets,Refname,Well,Fluorescence,Container ID,Aliquot Name,Aliquot Volume (ul),GAIN,Dataid,Datawarp_id,Datacreated_at,Datadata_type,Datainstruction_id,Dataattachments,Datatitle,Datadeleted_at,Datadeletion_requested,Datarun_id,Datauploaded_by,Dataanalysis_tool,Dataanalysis_tool_version,Datais_analysis,DataTimepoint,read_num,excitation_nm,emission_nm
0,ct1gdpn4wkf3kba-EVA-Green-Plate,ct1gdsj7uvyxnxt,Container(ct1gdpn4wkf3kba-EVA-Green-Plate),0,PCRAmplificationCheckReaction,aq1gdspu4crce4k,100.0,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gdpn4wkf3kba-Diluted-PCR-Plate:0,,,,,,,,,,ct1gdpn4wkf3kba-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x17F3CEE0>,ct1gdpn4wkf3kba-EVA-Green-Plate,A1,41751.36142178408,ct1gdsj7uvyxnxt,PCRAmplificationCheckReaction,100.0,0.2980392156862745,d13trcjamjredp,w13trca5ngksyx,2021-11-18T13:29:40.932-08:00,platereader,i1gdsj7uuhhrrh,[],,,False,,,,,False,2021-11-18T13:29:41.011-08:00,-1,485,485
1,ct1gdpn4wkf3kba-EVA-Green-Plate,ct1gdsj7uvyxnxt,Container(ct1gdpn4wkf3kba-EVA-Green-Plate),1,PCRAmplificationCheckReaction,aq1gdspu4csgm8m,100.0,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gdpn4wkf3kba-Diluted-PCR-Plate:1,,,,,,,,,,ct1gdpn4wkf3kba-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x17F3CEE0>,ct1gdpn4wkf3kba-EVA-Green-Plate,A2,36572.27948478637,ct1gdsj7uvyxnxt,PCRAmplificationCheckReaction,100.0,0.2980392156862745,d13trcjamjredp,w13trca5ngksyx,2021-11-18T13:29:40.932-08:00,platereader,i1gdsj7uuhhrrh,[],,,False,,,,,False,2021-11-18T13:29:41.011-08:00,-1,485,485
2,ct1gdpn4wkf3kba-EVA-Green-Plate,ct1gdsj7uvyxnxt,Container(ct1gdpn4wkf3kba-EVA-Green-Plate),2,PCRAmplificationCheckReaction,aq1gdspu4csgm8q,100.0,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gdpn4wkf3kba-Diluted-PCR-Plate:2,,,,,,,,,,ct1gdpn4wkf3kba-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x17F3CEE0>,ct1gdpn4wkf3kba-EVA-Green-Plate,A3,24054.66846013056,ct1gdsj7uvyxnxt,PCRAmplificationCheckReaction,100.0,0.2980392156862745,d13trcjamjredp,w13trca5ngksyx,2021-11-18T13:29:40.932-08:00,platereader,i1gdsj7uuhhrrh,[],,,False,,,,,False,2021-11-18T13:29:41.011-08:00,-1,485,485
3,ct1gdpn4wkf3kba-EVA-Green-Plate,ct1gdsj7uvyxnxt,Container(ct1gdpn4wkf3kba-EVA-Green-Plate),3,PCRAmplificationCheckReaction,aq1gdspu4ctmtcp,100.0,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gdpn4wkf3kba-Diluted-PCR-Plate:3,,,,,,,,,,ct1gdpn4wkf3kba-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x17F3CEE0>,ct1gdpn4wkf3kba-EVA-Green-Plate,A4,38452.657227631535,ct1gdsj7uvyxnxt,PCRAmplificationCheckReaction,100.0,0.2980392156862745,d13trcjamjredp,w13trca5ngksyx,2021-11-18T13:29:40.932-08:00,platereader,i1gdsj7uuhhrrh,[],,,False,,,,,False,2021-11-18T13:29:41.011-08:00,-1,485,485
4,ct1gdpn4wkf3kba-EVA-Green-Plate,ct1gdsj7uvyxnxt,Container(ct1gdpn4wkf3kba-EVA-Green-Plate),4,PCRAmplificationCheckReaction,aq1gdspu4ctmtcs,100.0,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gdpn4wkf3kba-Diluted-PCR-Plate:4,,,,,,,,,,ct1gdpn4wkf3kba-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x17F3CEE0>,ct1gdpn4wkf3kba-EVA-Green-Plate,A5,13905.569776872944,ct1gdsj7uvyxnxt,PCRAmplificationCheckReaction,100.0,0.2980392156862745,d13trcjamjredp,w13trca5ngksyx,2021-11-18T13:29:40.932-08:00,platereader,i1gdsj7uuhhrrh,[],,,False,,,,,False,2021-11-18T13:29:41.011-08:00,-1,485,485
5,ct1gdpn4wkf3kba-EVA-Green-Plate,ct1gdsj7uvyxnxt,Container(ct1gdpn4wkf3kba-EVA-Green-Plate),5,PCRAmplificationCheckReaction,aq1gdspu4curzgr,100.0,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gdpn4wkf3kba-Diluted-PCR-Plate:5,,,,,,,,,,ct1gdpn4wkf3kba-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x17F3CEE0>,ct1gdpn4wkf3kba-EVA-Green-Plate,A6,27972.871967322357,ct1gdsj7uvyxnxt,PCRAmplificationCheckReaction,100.0,0.2980392156862745,d13trcjamjredp,w13trca5ngksyx,2021-11-18T13:29:40.932-08:00,platereader,i1gdsj7uuhhrrh,[],,,False,,,,,False,2021-11-18T13:29:41.011-08:00,-1,485,485
6,ct1gdpn4wkf3kba-EVA-Green-Plate,ct1gdsj7uvyxnxt,Container(ct1gdpn4wkf3kba-EVA-Green-Plate),6,PCRAmplificationCheckReaction,aq1gdspu4curzgu,100.0,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gdpn4wkf3kba-Diluted-PCR-Plate:6,,,,,,,,,,ct1gdpn4wkf3kba-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x17F3CEE0>,ct1gdpn4wkf3kba-EVA-Green-Plate,A7,24221.709536462775,ct1gdsj7uvyxnxt,PCRAmplificationCheckReaction,100.0,0.2980392156862745,d13trcjamjredp,w13trca5ngksyx,2021-11-18T13:29:40.932-08:00,platereader,i1gdsj7uuhhrrh,[],,,False,,,,,False,2021-11-18T13:29:41.011-08:00,-1,485,485
7,ct1gdpn4wkf3kba-EVA-Green-Plate,ct1gdsj7uvyxnxt,Container(ct1gdpn4wkf3kba-EVA-Green-Plate),7,PCRAmplificationCheckReaction,aq1gdspu4cvw7ms,100.0,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gdpn4wkf3kba-Diluted-PCR-Plate:7,,,,,,,,,,ct1gdpn4wkf3kba-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x17F3CEE0>,ct1gdpn4wkf3kba-EVA-Green-Plate,A8,16094.37606061589,ct1gdsj7uvyxnxt,PCRAmplificationCheckReaction,100.0,0.2980392156862745,d13trcjamjredp,w13trca5ngksyx,2021-11-18T13:29:40.932-08:00,platereader,i1gdsj7uuhhrrh,[],,,False,,,,,False,2021-11-18T13:29:41.011-08:00,-1,485,485
8,ct1gdpn4wkf3kba-EVA-Green-Plate,ct1gdsj7uvyxnxt,Container(ct1gdpn4wkf3kba-EVA-Green-Plate),8,PCRAmplificationCheckReaction,aq1gdspu4cx2drr,100.0,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gdpn4wkf3kba-Diluted-PCR-Plate:8,,,,,,,,,,ct1gdpn4wkf3kba-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x17F3CEE0>,ct1gdpn4wkf3kba-EVA-Green-Plate,A9,1311.3393018538459,ct1gdsj7uvyxnxt,PCRAmplificationCheckReaction,100.0,0.2980392156862745,d13trcjamjredp,w13trca5ngksyx,2021-11-18T13:29:40.932-08:00,platereader,i1gdsj7uuhhrrh,[],,,False,,,,,False,2021-11-18T13:29:41.011-08:00,-1,485,485
9,ct1gdpn4wkf3kba-EVA-Green-Plate,ct1gdsj7uvyxnxt,Container(ct1gdpn4wkf3kba-EVA-Green-Plate),9,PCRAmplificationCheckReaction,aq1gdspu4cx2dru,100.0,rs1f47u55gz8sc2,10:microliter,Reagent,rs1esgu7zf2ztkq,40:microliter,Reagent,ct1gdpn4wkf3kba-Diluted-PCR-Plate:9,,,,,,,,,,ct1gdpn4wkf3kba-EVA-Green-Plate_ex485:nanometer:em535:nanometer,platereader,fluorescence,,<transcriptic.jupyter.dataset.Dataset object at 0x17F3CEE0>,ct1gdpn4wkf3kba-EVA-Green-Plate,A10,22950.14359284947,ct1gdsj7uvyxnxt,PCRAmplificationCheckReaction,100.0,0.2980392156862745,d13trcjamjredp,w13trca5ngksyx,2021-11-18T13:29:40.932-08:00,platereader,i1gdsj7uuhhrrh,[],,,False,,,,,False,2021-11-18T13:29:41.011-08:00,-1,485,485
